adama	adama	4280	pl
aktor	aktor	4280	pl
aktywny	aktywny	4280	pl
aczkolwiek	aczkolwiek	4270	pl
artysci	artyści	4270	pl
agnieszka	agnieszka	4260	pl
az	az	4260	pl
agresji	agresji	4250	pl
andrew	andrew	4250	pl
artysty	artysty	4250	pl
ameryka	ameryka	4240	pl
amerykanskim	amerykańskim	4240	pl
au	au	4230	pl
arenie	arenie	4220	pl
atmosfera	atmosfera	4220	pl
awans	awans	4220	pl
argument	argument	4210	pl
ac	ac	4200	pl
agent	agent	4200	pl
ali	ali	4200	pl
amerykanow	amerykanów	4200	pl
argumenty	argumenty	4200	pl
atakow	ataków	4200	pl
adresem	adresem	4190	pl
adwokat	adwokat	4190	pl
aktualne	aktualne	4180	pl
australia	australia	4170	pl
abysmy	abyśmy	4160	pl
aleksandra	aleksandra	4160	pl
adrian	adrian	4150	pl
alarm	alarm	4150	pl
apel	apel	4150	pl
aplikacja	aplikacja	4150	pl
atmosfere	atmosferę	4150	pl
aktorow	aktorów	4140	pl
aktu	aktu	4140	pl
antoni	antoni	4140	pl
aplikacje	aplikacje	4140	pl
audio	audio	4140	pl
autorskie	autorskie	4140	pl
aktualizacja	aktualizacja	4130	pl
anny	anny	4130	pl
atakuje	atakuje	4130	pl
auschwitz	auschwitz	4130	pl
austrii	austrii	4130	pl
american	american	4120	pl
aniol	anioł	4120	pl
anne	anne	4120	pl
architektury	architektury	4120	pl
artur	artur	4120	pl
atmosfery	atmosfery	4120	pl
august	august	4120	pl
aut	aut	4120	pl
autobusu	autobusu	4120	pl
administracja	administracja	4110	pl
amber	amber	4110	pl
aktorka	aktorka	4100	pl
aktywnych	aktywnych	4100	pl
allegro	allegro	4100	pl
amunicji	amunicji	4100	pl
akademia	akademia	4090	pl
alan	alan	4090	pl
antonio	antonio	4090	pl
argumentow	argumentów	4090	pl
agentow	agentów	4080	pl
aleksander	aleksander	4080	pl
analize	analizę	4080	pl
andy	andy	4080	pl
aparatu	aparatu	4080	pl
autobusy	autobusy	4080	pl
aktywne	aktywne	4060	pl
artystycznej	artystycznej	4060	pl
abym	abym	4050	pl
alfa	alfa	4050	pl
amy	amy	4050	pl
autobusem	autobusem	4050	pl
abys	abyś	4040	pl
adwokata	adwokata	4040	pl
aktorzy	aktorzy	4040	pl
aktualny	aktualny	4040	pl
alice	alice	4040	pl
amen	amen	4040	pl
antenie	antenie	4040	pl
aresztu	aresztu	4040	pl
argentyny	argentyny	4040	pl
artystyczne	artystyczne	4040	pl
aplikacje	aplikację	4030	pl
aresztowania	aresztowania	4030	pl
army	army	4030	pl
aucie	aucie	4030	pl
aaa	aaa	4020	pl
absolwentow	absolwentów	4020	pl
action	action	4020	pl
amerykanska	amerykańską	4020	pl
aspekt	aspekt	4020	pl
atmosferze	atmosferze	4020	pl
autobusie	autobusie	4020	pl
aa	aa	4010	pl
ambasador	ambasador	4010	pl
aspekty	aspekty	4010	pl
autem	autem	4010	pl
autobusow	autobusów	4010	pl
autorskich	autorskich	4010	pl
autostrady	autostrady	4010	pl
angielskiej	angielskiej	4000	pl
arabskich	arabskich	4000	pl
areszcie	areszcie	4000	pl
artystycznych	artystycznych	4000	pl
akcent	akcent	3990	pl
aktow	aktów	3990	pl
america	america	3990	pl
armia	armią	3990	pl
atakuja	atakują	3990	pl
about	about	3980	pl
afera	afera	3980	pl
akty	akty	3980	pl
alicja	alicja	3980	pl
atakiem	atakiem	3980	pl
anglia	anglia	3970	pl
aniola	anioła	3970	pl
ankiety	ankiety	3970	pl
association	association	3970	pl
afery	afery	3960	pl
aktualizacji	aktualizacji	3960	pl
antoniego	antoniego	3960	pl
absurd	absurd	3950	pl
aktorem	aktorem	3950	pl
afganistanie	afganistanie	3940	pl
alternatywy	alternatywy	3940	pl
artykulem	artykułem	3940	pl
adresu	adresu	3930	pl
again	again	3930	pl
agata	agata	3930	pl
akceptacji	akceptacji	3930	pl
ambasady	ambasady	3930	pl
amerykanin	amerykanin	3930	pl
ano	ano	3930	pl
anthony	anthony	3930	pl
award	award	3930	pl
albert	albert	3920	pl
abc	abc	3910	pl
afryka	afryka	3910	pl
aires	aires	3910	pl
abu	abu	3900	pl
agenta	agenta	3900	pl
akceptuje	akceptuje	3900	pl
aktora	aktora	3900	pl
aktualna	aktualna	3900	pl
ala	ala	3900	pl
alexander	alexander	3900	pl
angel	angel	3900	pl
aborcja	aborcja	3890	pl
absolwent	absolwent	3890	pl
after	after	3890	pl
bo	bo	6350	pl
bardzo	bardzo	6290	pl
bedzie	będzie	6290	pl
byc	być	6270	pl
by	by	6260	pl
byl	był	6180	pl
bylo	było	6150	pl
bez	bez	6050	pl
byla	była	5970	pl
bardziej	bardziej	5820	pl
beda	będą	5770	pl
byly	były	5760	pl
bede	będę	5640	pl
byli	byli	5440	pl
bym	bym	5430	pl
brak	brak	5390	pl
bedziemy	będziemy	5310	pl
bedziesz	będziesz	5250	pl
boze	boże	5240	pl
badz	bądź	5240	pl
bylem	byłem	5200	pl
byloby	byłoby	5170	pl
bylam	byłam	5120	pl
badania	badania	5110	pl
bezpieczenstwa	bezpieczeństwa	5100	pl
brzmi	brzmi	5080	pl
broni	broni	5030	pl
badan	badań	5020	pl
blisko	blisko	5010	pl
bog	bóg	5010	pl
boga	boga	5000	pl
brakuje	brakuje	5000	pl
budynku	budynku	4950	pl
blad	błąd	4930	pl
bedzie	bedzie	4910	pl
bezposrednio	bezpośrednio	4900	pl
byc	byc	4890	pl
braku	braku	4880	pl
brat	brat	4870	pl
bylby	byłby	4850	pl
bol	ból	4850	pl
bycie	bycie	4840	pl
biura	biura	4820	pl
bys	byś	4810	pl
buty	buty	4800	pl
bierze	bierze	4790	pl
boli	boli	4790	pl
bron	broń	4790	pl
biorac	biorąc	4780	pl
budowy	budowy	4780	pl
banku	banku	4760	pl
bycia	bycia	4760	pl
bylo	bylo	4760	pl
budynek	budynek	4750	pl
bedac	będąc	4750	pl
bank	bank	4730	pl
bialy	biały	4730	pl
brata	brata	4720	pl
byles	byłeś	4720	pl
blizej	bliżej	4710	pl
boje	boję	4710	pl
biuro	biuro	4690	pl
bowiem	bowiem	4690	pl
brac	brać	4680	pl
bezpieczenstwo	bezpieczeństwo	4660	pl
budowa	budowa	4630	pl
budynkow	budynków	4630	pl
ben	ben	4620	pl
byle	byle	4620	pl
bylismy	byliśmy	4620	pl
badanie	badanie	4610	pl
biale	białe	4610	pl
biznes	biznes	4600	pl
bylaby	byłaby	4600	pl
bolu	bólu	4600	pl
bronia	bronią	4590	pl
bazy	bazy	4580	pl
bedziecie	będziecie	4580	pl
bazie	bazie	4560	pl
bronic	bronić	4560	pl
brytanii	brytanii	4560	pl
bywa	bywa	4560	pl
budowe	budowę	4550	pl
budzetu	budżetu	4550	pl
bledy	błędy	4540	pl
black	black	4530	pl
bohaterow	bohaterów	4520	pl
boku	boku	4520	pl
bawic	bawić	4510	pl
be	be	4510	pl
biala	biała	4510	pl
babcia	babcia	4500	pl
bogu	bogu	4500	pl
boi	boi	4500	pl
byl	byl	4500	pl
biora	biorą	4490	pl
blog	blog	4490	pl
branzy	branży	4480	pl
brazylii	brazylii	4480	pl
bylas	byłaś	4480	pl
bledow	błędów	4480	pl
braci	braci	4470	pl
bialorusi	białorusi	4460	pl
bilety	bilety	4460	pl
bloga	bloga	4460	pl
bohater	bohater	4460	pl
bozego	bożego	4460	pl
bialego	białego	4440	pl
biurze	biurze	4440	pl
brawo	brawo	4440	pl
bezpiecznie	bezpiecznie	4430	pl
bialym	białym	4430	pl
big	big	4430	pl
biblioteki	biblioteki	4420	pl
btw	btw	4420	pl
bilet	bilet	4410	pl
biore	biorę	4410	pl
bracia	bracia	4410	pl
bral	brał	4410	pl
budowie	budowie	4410	pl
bysmy	byśmy	4410	pl
bratem	bratem	4400	pl
budynki	budynki	4400	pl
bieg	bieg	4390	pl
biznesu	biznesu	4390	pl
brzegu	brzegu	4390	pl
blagam	błagam	4390	pl
bialych	białych	4380	pl
biegu	biegu	4380	pl
blogu	blogu	4380	pl
bylego	byłego	4380	pl
bialej	białej	4370	pl
bohatera	bohatera	4370	pl
boja	boją	4370	pl
byla	byla	4370	pl
babci	babci	4360	pl
bezpieczne	bezpieczne	4360	pl
biedny	biedny	4360	pl
biezaco	bieżąco	4360	pl
baby	baby	4350	pl
bawi	bawi	4350	pl
bac	bać	4350	pl
budzi	budzi	4350	pl
bloku	bloku	4340	pl
brakowalo	brakowało	4340	pl
banki	banki	4330	pl
beda	beda	4330	pl
bogaty	bogaty	4330	pl
brytania	brytania	4330	pl
bad	bad	4320	pl
bialo	biało	4320	pl
bogiem	bogiem	4320	pl
brakiem	brakiem	4320	pl
burmistrz	burmistrz	4320	pl
bedacy	będący	4310	pl
berlinie	berlinie	4300	pl
butow	butów	4300	pl
ba	ba	4290	pl
bajki	bajki	4290	pl
bezpieczny	bezpieczny	4290	pl
bohaterem	bohaterem	4290	pl
bomby	bomby	4290	pl
bije	bije	4280	pl
bitwy	bitwy	4280	pl
bramki	bramki	4280	pl
budowac	budować	4280	pl
but	but	4280	pl
brukseli	brukseli	4270	pl
bylbym	byłbym	4260	pl
boisz	boisz	4250	pl
bozej	bożej	4250	pl
bzdury	bzdury	4250	pl
bedace	będące	4250	pl
bankow	banków	4240	pl
baza	baza	4240	pl
bar	bar	4230	pl
biblioteka	biblioteka	4230	pl
blue	blue	4230	pl
bohaterowie	bohaterowie	4230	pl
biologii	biologii	4220	pl
bok	bok	4220	pl
budzet	budżet	4220	pl
badaniach	badaniach	4210	pl
bliskich	bliskich	4210	pl
burmistrza	burmistrza	4210	pl
burza	burza	4210	pl
bylyby	byłyby	4210	pl
biblii	biblii	4200	pl
bliski	bliski	4200	pl
bliskim	bliskim	4200	pl
bob	bob	4200	pl
bydgoszcz	bydgoszcz	4200	pl
bledu	błędu	4200	pl
best	best	4190	pl
bic	bić	4190	pl
brutto	brutto	4190	pl
baze	bazę	4180	pl
beata	beata	4180	pl
bialorus	białoruś	4180	pl
bogatych	bogatych	4180	pl
bedacych	będących	4180	pl
bibliotece	bibliotece	4170	pl
belgii	belgii	4160	pl
biednych	biednych	4160	pl
butelki	butelki	4160	pl
bydgoszczy	bydgoszczy	4160	pl
bylych	byłych	4160	pl
badzmy	bądźmy	4160	pl
back	back	4150	pl
bede	bede	4150	pl
biala	białą	4150	pl
biletow	biletów	4150	pl
bogate	bogate	4150	pl
bronil	bronił	4150	pl
basen	basen	4140	pl
bezposredni	bezpośredni	4140	pl
bill	bill	4140	pl
bliska	bliska	4140	pl
baterii	baterii	4130	pl
bialystok	białystok	4130	pl
blok	blok	4130	pl
brzuch	brzuch	4130	pl
bliskiego	bliskiego	4120	pl
boisku	boisku	4120	pl
bramy	bramy	4120	pl
brala	brała	4120	pl
brytyjskiego	brytyjskiego	4120	pl
buduje	buduje	4120	pl
baba	baba	4100	pl
bajka	bajka	4100	pl
banda	banda	4100	pl
berlin	berlin	4100	pl
bialymstoku	białymstoku	4100	pl
brali	brali	4100	pl
byciu	byciu	4100	pl
boj	bój	4100	pl
badzcie	bądźcie	4100	pl
berlina	berlina	4090	pl
bezposrednie	bezpośrednie	4090	pl
bliskie	bliskie	4090	pl
barbara	barbara	4080	pl
barwach	barwach	4080	pl
biskup	biskup	4080	pl
bitwa	bitwa	4080	pl
bzdura	bzdura	4080	pl
badaniu	badaniu	4070	pl
barwy	barwy	4070	pl
bedziesz	bedziesz	4070	pl
bierz	bierz	4070	pl
bogata	bogata	4070	pl
brown	brown	4070	pl
byscie	byście	4070	pl
bezpieczna	bezpieczna	4060	pl
biedne	biedne	4060	pl
biegnie	biegnie	4060	pl
bla	bla	4060	pl
co	co	6750	pl
czy	czy	6550	pl
chatgpt	chatgpt	6300	pl
cos	coś	6100	pl
ci	ci	6070	pl
chyba	chyba	5990	pl
czas	czas	5840	pl
chce	chce	5780	pl
chodzi	chodzi	5740	pl
czasu	czasu	5730	pl
ciebie	ciebie	5700	pl
cie	cię	5680	pl
caly	cały	5630	pl
czasie	czasie	5620	pl
czemu	czemu	5610	pl
czym	czym	5610	pl
czyli	czyli	5600	pl
czego	czego	5570	pl
czesto	często	5570	pl
czesc	część	5520	pl
chce	chcę	5510	pl
chcesz	chcesz	5500	pl
czesci	części	5480	pl
celu	celu	5430	pl
czlowieka	człowieka	5400	pl
chociaz	chociaż	5390	pl
centrum	centrum	5380	pl
choc	choć	5370	pl
czlowiek	człowiek	5360	pl
coraz	coraz	5350	pl
czasem	czasem	5350	pl
chca	chcą	5330	pl
cale	całe	5260	pl
chwili	chwili	5230	pl
ciagu	ciągu	5230	pl
ciekawe	ciekawe	5220	pl
chcial	chciał	5210	pl
cala	całą	5200	pl
czegos	czegoś	5200	pl
cala	cała	5170	pl
ciagle	ciągle	5170	pl
czasami	czasami	5170	pl
calej	całej	5160	pl
calym	całym	5160	pl
cztery	cztery	5160	pl
czerwca	czerwca	5140	pl
chwile	chwilę	5130	pl
czuje	czuję	5130	pl
calkiem	całkiem	5100	pl
ciala	ciała	5100	pl
calego	całego	5090	pl
ciezko	ciężko	5090	pl
chcemy	chcemy	5080	pl
calkowicie	całkowicie	5070	pl
celem	celem	5070	pl
chcialbym	chciałbym	5040	pl
czyms	czymś	5030	pl
coz	cóż	5010	pl
czlonkow	członków	5000	pl
czesc	cześć	4970	pl
cokolwiek	cokolwiek	4960	pl
czasach	czasach	4960	pl
cel	cel	4950	pl
codziennie	codziennie	4950	pl
czasow	czasów	4950	pl
czescia	częścią	4940	pl
chcialam	chciałam	4920	pl
czeka	czeka	4910	pl
czlonkowie	członkowie	4900	pl
ciesze	cieszę	4890	pl
chciala	chciała	4880	pl
czterech	czterech	4880	pl
ceny	ceny	4870	pl
czuje	czuje	4870	pl
cialo	ciało	4860	pl
czytac	czytać	4860	pl
chetnie	chętnie	4850	pl
czlowiekiem	człowiekiem	4850	pl
choroby	choroby	4840	pl
chcialem	chciałem	4830	pl
chcialabym	chciałabym	4820	pl
chuj	chuj	4820	pl
cos	cos	4820	pl
chcecie	chcecie	4810	pl
chcieli	chcieli	4800	pl
chlopak	chłopak	4790	pl
cie	cie	4780	pl
czarny	czarny	4780	pl
charakter	charakter	4770	pl
czekac	czekać	4770	pl
ciazy	ciąży	4750	pl
czasy	czasy	4750	pl
czekam	czekam	4740	pl
corka	córka	4740	pl
czesciej	częściej	4730	pl
chodzic	chodzić	4710	pl
cena	cena	4700	pl
chodzilo	chodziło	4700	pl
cicho	cicho	4700	pl
czlonek	członek	4700	pl
czuc	czuć	4680	pl
celow	celów	4670	pl
chlopcy	chłopcy	4670	pl
cieszy	cieszy	4670	pl
corki	córki	4670	pl
chwila	chwila	4660	pl
cene	cenę	4650	pl
czarne	czarne	4650	pl
calosci	całości	4640	pl
czekaj	czekaj	4630	pl
cele	cele	4620	pl
chocby	choćby	4620	pl
czerwony	czerwony	4620	pl
czytam	czytam	4620	pl
czwartek	czwartek	4610	pl
czynienia	czynienia	4610	pl
czlonkiem	członkiem	4610	pl
calosc	całość	4600	pl
chronic	chronić	4600	pl
czujesz	czujesz	4600	pl
cholera	cholera	4590	pl
cyklu	cyklu	4580	pl
czyta	czyta	4580	pl
czesciowo	częściowo	4580	pl
city	city	4570	pl
czele	czele	4560	pl
chlopaki	chłopaki	4550	pl
chiny	chiny	4540	pl
choroba	choroba	4540	pl
czerwcu	czerwcu	4540	pl
corke	córkę	4540	pl
ciekawy	ciekawy	4530	pl
ciekawa	ciekawa	4520	pl
czerwone	czerwone	4520	pl
czytaj	czytaj	4520	pl
chcialby	chciałby	4510	pl
chin	chin	4510	pl
chlopaka	chłopaka	4510	pl
cen	cen	4500	pl
cieszyc	cieszyć	4500	pl
czekaja	czekają	4500	pl
czarna	czarna	4490	pl
czytania	czytania	4490	pl
cechy	cechy	4480	pl
chorych	chorych	4480	pl
czlowieku	człowieku	4480	pl
charlie	charlie	4470	pl
chorob	chorób	4470	pl
chrystusa	chrystusa	4470	pl
chwile	chwile	4470	pl
czyni	czyni	4460	pl
charakterze	charakterze	4450	pl
chinach	chinach	4450	pl
chlopcow	chłopców	4450	pl
cieplo	ciepło	4450	pl
cudem	cudem	4450	pl
chec	chęć	4440	pl
czarno	czarno	4440	pl
czlonka	członka	4440	pl
chuja	chuja	4430	pl
czekamy	czekamy	4430	pl
czyzby	czyżby	4430	pl
chcialbys	chciałbyś	4420	pl
ciezkie	ciężkie	4420	pl
cisza	cisza	4400	pl
cisnienie	ciśnienie	4400	pl
czynnosci	czynności	4400	pl
czarnej	czarnej	4390	pl
czuja	czują	4390	pl
czytanie	czytanie	4390	pl
checi	chęci	4380	pl
chlopca	chłopca	4380	pl
center	center	4370	pl
chory	chory	4370	pl
chwila	chwilą	4370	pl
ciele	ciele	4370	pl
czarnych	czarnych	4370	pl
czerwona	czerwona	4370	pl
chlopiec	chłopiec	4360	pl
ciasto	ciasto	4360	pl
czarnym	czarnym	4360	pl
czyste	czyste	4360	pl
czytalem	czytałem	4360	pl
chociazby	chociażby	4350	pl
cytat	cytat	4350	pl
corka	córką	4350	pl
czarnego	czarnego	4340	pl
czysto	czysto	4340	pl
cwiczenia	ćwiczenia	4340	pl
chicago	chicago	4330	pl
czerwonym	czerwonym	4330	pl
chemii	chemii	4320	pl
chleb	chleb	4320	pl
chodza	chodzą	4320	pl
cholernie	cholernie	4320	pl
czynnikow	czynników	4320	pl
czysta	czysta	4320	pl
charles	charles	4310	pl
chcialo	chciało	4310	pl
cudowne	cudowne	4310	pl
czulam	czułam	4310	pl
chciec	chcieć	4300	pl
chcac	chcąc	4300	pl
cudownie	cudownie	4300	pl
czerwonego	czerwonego	4300	pl
charakteru	charakteru	4290	pl
cierpi	cierpi	4290	pl
cud	cud	4290	pl
czarna	czarną	4290	pl
cenie	cenie	4280	pl
centralnej	centralnej	4280	pl
chorobe	chorobę	4280	pl
cykl	cykl	4280	pl
celach	celach	4270	pl
celowo	celowo	4270	pl
ciekawie	ciekawie	4270	pl
ciemno	ciemno	4270	pl
cech	cech	4260	pl
chrzescijan	chrześcijan	4260	pl
czytelnikow	czytelników	4260	pl
cholery	cholery	4250	pl
chore	chore	4250	pl
cia	cia	4250	pl
cywilizacji	cywilizacji	4250	pl
czysty	czysty	4250	pl
can	can	4240	pl
chodz	chodź	4240	pl
chris	chris	4240	pl
checia	chęcią	4240	pl
ciekawego	ciekawego	4240	pl
ciesza	cieszą	4240	pl
czwarty	czwarty	4240	pl
czynniki	czynniki	4240	pl
carlos	carlos	4230	pl
centralnego	centralnego	4230	pl
chora	chora	4220	pl
ciekawych	ciekawych	4220	pl
ciag	ciąg	4220	pl
ciezki	ciężki	4220	pl
chile	chile	4210	pl
ciszy	ciszy	4210	pl
czytalam	czytałam	4210	pl
ciemnosci	ciemności	4200	pl
cycki	cycki	4200	pl
ciepla	ciepła	4190	pl
czystej	czystej	4190	pl
czytajac	czytając	4190	pl
chan	chan	4180	pl
chleba	chleba	4180	pl
chroni	chroni	4180	pl
chlopakiem	chłopakiem	4180	pl
czasopisma	czasopisma	4180	pl
czulem	czułem	4180	pl
czlowiekowi	człowiekowi	4180	pl
cala	cala	4170	pl
chodze	chodzę	4170	pl
do	do	7110	pl
dla	dla	6590	pl
dobrze	dobrze	5920	pl
dzieki	dzięki	5830	pl
dlaczego	dlaczego	5820	pl
dzieci	dzieci	5820	pl
dnia	dnia	5780	pl
domu	domu	5750	pl
dzien	dzień	5750	pl
dlatego	dlatego	5730	pl
dwa	dwa	5720	pl
dalej	dalej	5680	pl
duzo	dużo	5680	pl
dzis	dziś	5670	pl
dni	dni	5640	pl
dobry	dobry	5580	pl
dziekuje	dziękuję	5550	pl
dwoch	dwóch	5540	pl
dzisiaj	dzisiaj	5530	pl
dobra	dobra	5470	pl
dopiero	dopiero	5440	pl
dwie	dwie	5420	pl
dosc	dość	5410	pl
da	da	5400	pl
dokladnie	dokładnie	5400	pl
dobre	dobre	5390	pl
danych	danych	5380	pl
drugiej	drugiej	5380	pl
dziecko	dziecko	5360	pl
daj	daj	5350	pl
de	de	5340	pl
dzieje	dzieje	5330	pl
drugi	drugi	5270	pl
dziala	działa	5260	pl
daje	daje	5250	pl
dzialania	działania	5250	pl
dlugo	długo	5240	pl
dom	dom	5210	pl
dr	dr	5190	pl
dane	dane	5160	pl
dac	dać	5160	pl
drogi	drogi	5160	pl
drodze	drodze	5150	pl
duze	duże	5080	pl
dniu	dniu	5070	pl
dawno	dawno	5060	pl
dziecka	dziecka	5060	pl
dostep	dostęp	5050	pl
drugie	drugie	5040	pl
droga	droga	5020	pl
druga	druga	5020	pl
drzwi	drzwi	5020	pl
dziewczyna	dziewczyna	5000	pl
dziewczyny	dziewczyny	5000	pl
drugim	drugim	4990	pl
dzialalnosc	działalność	4990	pl
daleko	daleko	4960	pl
dodatkowo	dodatkowo	4960	pl
dostac	dostać	4960	pl
dobrym	dobrym	4950	pl
dniach	dniach	4930	pl
dobrego	dobrego	4930	pl
dolarow	dolarów	4930	pl
dzialan	działań	4930	pl
dziwne	dziwne	4930	pl
dal	dał	4920	pl
dopoki	dopóki	4920	pl
dotyczace	dotyczące	4910	pl
dotyczy	dotyczy	4900	pl
drugiego	drugiego	4900	pl
dzialalnosci	działalności	4900	pl
doszlo	doszło	4890	pl
druga	drugą	4890	pl
duzy	duży	4890	pl
decyzji	decyzji	4880	pl
dawna	dawna	4870	pl
dobrej	dobrej	4860	pl
duzej	dużej	4860	pl
duza	dużą	4860	pl
dam	dam	4850	pl
dobra	dobrą	4850	pl
dyskusji	dyskusji	4840	pl
dluzej	dłużej	4840	pl
droga	drogą	4830	pl
droge	drogę	4830	pl
dosyc	dosyć	4820	pl
duza	duża	4820	pl
dostal	dostał	4810	pl
doswiadczenia	doświadczenia	4810	pl
dyrektor	dyrektor	4810	pl
decyzje	decyzję	4800	pl
decyzja	decyzja	4780	pl
dobrych	dobrych	4760	pl
dowod	dowód	4750	pl
daja	dają	4740	pl
dodac	dodać	4740	pl
dostepne	dostępne	4740	pl
dowiedziec	dowiedzieć	4740	pl
doslownie	dosłownie	4720	pl
duzym	dużym	4720	pl
dzialanie	działanie	4720	pl
dziecmi	dziećmi	4720	pl
demokracji	demokracji	4710	pl
dzielnicy	dzielnicy	4710	pl
dotyczacych	dotyczących	4700	pl
dlugi	długi	4700	pl
domow	domów	4690	pl
doskonale	doskonale	4690	pl
duzych	dużych	4690	pl
dzialac	działać	4690	pl
druzyny	drużyny	4680	pl
dzieckiem	dzieckiem	4680	pl
david	david	4670	pl
dostepu	dostępu	4670	pl
dupie	dupie	4670	pl
dupy	dupy	4670	pl
dziedzinie	dziedzinie	4670	pl
dziennie	dziennie	4670	pl
dziekujemy	dziękujemy	4670	pl
dobranoc	dobranoc	4660	pl
drzewa	drzewa	4660	pl
darmo	darmo	4650	pl
doswiadczenie	doświadczenie	4650	pl
dziennikarz	dziennikarz	4640	pl
dlugosc	długość	4640	pl
dajcie	dajcie	4630	pl
dniem	dniem	4630	pl
data	data	4620	pl
dodatkowe	dodatkowe	4620	pl
dol	dół	4620	pl
dlugie	długie	4620	pl
dokumenty	dokumenty	4610	pl
dostanie	dostanie	4610	pl
dowodow	dowodów	4610	pl
dwoma	dwoma	4610	pl
dzieciom	dzieciom	4610	pl
dochodzi	dochodzi	4600	pl
dodaje	dodaje	4600	pl
dyrektora	dyrektora	4590	pl
dzialo	działo	4590	pl
decyzje	decyzje	4580	pl
druzyna	drużyna	4580	pl
drzew	drzew	4580	pl
dodal	dodał	4570	pl
dole	dole	4570	pl
dostalem	dostałem	4570	pl
dzialaja	działają	4570	pl
dziesiec	dziesięć	4570	pl
dziela	dzieła	4570	pl
dokumentow	dokumentów	4560	pl
domy	domy	4560	pl
dotad	dotąd	4560	pl
dowody	dowody	4560	pl
drog	dróg	4560	pl
dasz	dasz	4550	pl
dostaje	dostaje	4550	pl
ducha	ducha	4550	pl
danej	danej	4540	pl
daniel	daniel	4540	pl
dokument	dokument	4540	pl
dziewczyne	dziewczynę	4540	pl
dziwnie	dziwnie	4540	pl
dala	dała	4530	pl
dziennik	dziennik	4530	pl
dodatek	dodatek	4510	pl
domem	domem	4510	pl
dotychczas	dotychczas	4510	pl
dyskusja	dyskusja	4510	pl
dziwnego	dziwnego	4510	pl
dalo	dało	4500	pl
doktor	doktor	4500	pl
dostaniesz	dostaniesz	4500	pl
dostepny	dostępny	4500	pl
dumny	dumny	4500	pl
dziadek	dziadek	4500	pl
dawac	dawać	4490	pl
dna	dna	4490	pl
dookola	dookoła	4490	pl
dlugosci	długości	4490	pl
dachu	dachu	4480	pl
doczekac	doczekać	4480	pl
drzewo	drzewo	4480	pl
duda	duda	4480	pl
dzielo	dzieło	4480	pl
danego	danego	4470	pl
darmowe	darmowe	4470	pl
day	day	4470	pl
dostala	dostała	4470	pl
drogie	drogie	4470	pl
dzisiejszych	dzisiejszych	4470	pl
dali	dali	4460	pl
dodatku	dodatku	4460	pl
